sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
380,7,4,0,A,223,485,94,121,73,212,613,204,116,47,35,74,1,224,522,92,119,67,184,607,237,137,46,17,75,7
381,5,6,0,B,229,491,92,115,83,213,633,209,126,44,38,73,1,238,518,105,119,71,186,652,242,133,48,16,78,6
382,4,6,1,B,237,490,89,115,88,214,651,213,121,44,40,71,1,250,513,97,124,75,186,672,251,135,44,19,77,8
383,8,3,0,A,254,485,95,118,94,210,697,203,119,48,36,73,0,237,524,98,125,77,189,649,242,126,47,22,74,7
384,5,6,0,B,245,498,94,117,91,216,675,205,122,39,38,72,1,264,518,87,114,69,183,684,244,133,44,23,83,6
385,4,7,0,B,218,495,83,111,77,213,596,198,119,43,38,74,2,238,522,95,121,68,189,639,236,136,45,19,75,6
386,7,4,0,A,228,498,92,118,78,213,626,207,120,46,34,71,1,231,524,94,116,62,189,618,248,135,45,21,72,7
387,6,5,0,A,244,489,94,122,79,212,661,210,115,41,34,69,3,257,519,90,120,68,187,672,249,129,44,25,74,7
388,3,8,0,B,220,497,91,115,69,214,600,213,120,43,33,72,2,254,522,94,120,83,186,685,245,140,45,18,77,8
389,4,7,0,B,229,493,96,124,80,211,634,207,117,41,35,74,1,247,525,90,120,74,188,658,241,129,45,20,75,8
390,8,3,0,A,245,487,89,114,87,213,666,216,120,45,35,73,1,246,527,87,112,75,185,654,240,136,42,20,76,8
391,8,3,0,A,238,500,92,115,82,215,650,206,121,45,40,72,0,232,527,86,114,57,186,607,239,130,42,21,74,8
392,7,4,0,A,245,508,98,121,84,223,672,207,116,42,38,68,1,229,519,92,119,56,181,606,244,132,45,16,76,7
393,1,9,1,B,217,498,97,120,70,215,601,209,122,41,37,74,2,244,517,96,113,72,184,656,250,136,48,22,74,7
394,7,4,0,A,239,494,92,118,83,213,653,209,123,46,38,73,0,242,527,91,115,70,188,645,242,141,43,24,77,7
395,6,5,0,A,232,497,92,119,82,218,638,207,122,40,39,76,1,231,516,90,110,66,184,618,245,130,44,21,77,6
396,6,5,0,A,235,483,91,118,82,210,643,205,121,44,41,74,2,241,530,94,121,65,188,641,242,139,43,21,73,8
397,7,4,0,A,240,496,94,115,99,218,673,209,126,41,34,74,0,246,520,96,118,67,191,655,242,135,42,20,77,7
398,6,5,0,A,240,501,81,110,86,215,647,215,126,45,37,69,0,241,516,95,116,60,185,637,246,138,46,19,73,7
399,4,7,0,B,225,488,89,111,75,213,614,210,115,48,38,76,0,245,510,93,118,74,183,657,244,133,43,19,72,8
