sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
410,5,5,1,TIE,27,63,20,24,4,21,78,30,25,8,1,12,0,38,78,21,22,12,31,109,16,24,6,0,13,0
411,3,6,2,B,33,66,20,23,6,22,92,32,22,6,3,14,0,32,75,20,22,9,30,93,16,22,7,0,12,0
412,3,6,2,B,23,64,20,26,6,21,72,30,26,6,2,15,0,35,75,18,22,11,30,99,16,23,6,1,13,0
413,6,4,1,A,33,63,17,23,7,22,90,31,27,7,2,14,0,36,77,14,21,11,31,97,17,25,6,0,13,0
414,6,2,3,A,38,63,17,25,7,20,100,33,23,6,3,15,0,38,75,12,20,8,31,96,16,23,6,0,12,0
415,4,5,2,B,29,62,18,23,6,20,82,30,23,6,3,14,0,33,75,20,20,9,30,95,18,24,5,0,13,0
416,3,6,2,B,34,62,14,25,7,20,89,29,24,6,2,15,0,38,75,18,23,15,30,109,17,25,6,0,13,0
417,6,4,1,A,26,65,18,22,11,22,81,31,24,5,2,15,0,36,77,15,21,10,32,97,16,23,6,0,12,0
418,4,5,2,B,25,65,22,25,3,21,75,32,27,6,2,14,1,32,77,18,20,10,31,92,17,23,6,0,14,0
419,8,2,1,A,33,62,15,24,10,21,91,28,24,7,1,14,0,27,78,18,21,8,31,80,16,23,5,0,12,0
420,4,6,1,B,25,63,16,24,4,20,70,31,24,6,2,15,0,31,75,19,21,12,29,93,17,21,5,0,13,0
421,5,5,1,TIE,28,63,17,23,5,20,78,30,26,6,3,13,0,35,75,20,24,6,30,96,15,25,5,0,11,0
422,4,5,2,B,22,61,19,23,5,21,68,32,26,5,2,13,0,35,79,16,23,15,31,101,18,22,5,0,12,0
423,5,5,1,TIE,24,61,20,24,6,21,74,30,26,6,2,17,0,34,76,15,21,13,31,96,15,25,5,0,13,0
424,6,4,1,A,28,63,18,24,9,20,83,29,26,6,3,14,0,36,78,15,21,12,31,99,17,23,5,0,12,0
425,4,6,1,B,24,61,17,23,6,20,71,29,24,6,3,14,0,36,74,20,22,10,30,102,16,21,5,0,12,0
426,5,4,2,A,26,63,17,21,6,20,75,31,26,7,2,15,0,32,75,16,20,8,30,88,16,21,7,0,12,0
427,3,6,2,B,28,65,21,26,5,21,82,29,25,6,2,15,0,39,80,18,20,16,32,112,18,23,6,0,13,0
428,5,5,1,TIE,28,63,16,21,10,21,82,31,26,7,2,15,0,39,76,20,23,13,31,111,16,23,5,0,12,0
429,8,2,1,A,37,60,24,27,9,19,107,33,27,6,1,14,0,30,77,14,23,10,30,84,18,25,5,0,12,0
430,5,4,2,A,29,62,19,23,5,20,82,32,25,6,2,14,0,33,76,16,23,10,30,92,17,22,6,0,12,0
431,5,5,1,TIE,24,64,20,24,5,21,73,29,25,6,2,14,0,30,76,16,19,6,30,82,16,23,5,0,13,0
432,3,7,1,B,23,59,15,24,6,20,67,31,25,6,2,14,0,35,77,19,20,10,31,99,18,22,7,0,13,0
433,3,5,3,B,27,61,22,25,4,20,80,28,26,6,2,13,0,34,76,19,21,10,31,97,18,21,6,0,13,0
434,4,7,0,B,26,65,15,24,5,22,72,30,26,7,2,14,0,38,78,18,20,10,31,104,15,24,5,0,12,1
435,6,4,1,A,26,61,18,23,5,21,75,31,26,6,4,14,0,30,76,15,21,8,30,83,16,24,5,0,12,0
436,7,2,2,A,31,62,15,19,11,21,88,31,25,5,2,14,1,35,77,14,19,11,31,95,16,24,6,0,14,0
437,4,6,1,B,35,62,16,22,8,21,94,31,26,6,2,14,0,44,76,15,21,12,30,115,17,22,7,0,12,0
438,5,4,2,A,37,63,16,23,9,20,99,30,27,6,2,15,0,40,79,16,20,13,31,109,17,23,6,0,14,0
439,8,1,2,A,30,65,16,24,10,21,86,31,23,6,2,16,0,30,76,12,21,7,30,79,16,23,5,0,12,0
