extraction_date,extraction_timestamp,season,fantasy_team_id,fantasy_team_name,fantasy_team_abbrev,team_owner,player_name,player_id_espn,position,eligible_positions,pro_team,currently_rostered,injury_status,acquisition_type,season_avg_pts,season_total_pts,nine_cat_pts,nine_cat_blk,nine_cat_stl,nine_cat_ast,nine_cat_reb,nine_cat_to,nine_cat_3pm,nine_cat_fg%,nine_cat_ft%
2025-12-09,2025-12-09T09:20:43.733939,2026,14,Enter the Dragon,ZHAN,,Anthony Black,4712849,PG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",ORL,True,ACTIVE,"A,D,D",0,0,13.2,0.6,1.3,3.1,3.9,2.1,1.1,0.452,0.692
2025-12-09,2025-12-09T09:20:43.733939,2026,14,Enter the Dragon,ZHAN,,Goga Bitadze,4348700,C,"C,PF/C,F/C,UT,BE,IR",ORL,True,ACTIVE,"A,D,D",0,0,6.3,1.3,0.7,1.4,5.2,0.6,0.1,0.731,0.784
2025-12-09,2025-12-09T09:20:43.733939,2026,15,BDE,ROSE,,Amen Thompson,4684740,SF,"SG,SF,PF,G,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",HOU,True,ACTIVE,"D,R,A,F,T",0,0,17.4,0.5,1.4,5.1,7.0,2.7,0.4,0.477,0.8
2025-12-09,2025-12-09T09:20:43.733939,2026,15,BDE,ROSE,,Domantas Sabonis,3155942,C,"PF,C,F,G/F,PF/C,F/C,UT,BE,IR",SAC,True,OUT,"D,R,A,F,T",0,0,17.2,0.2,1.2,3.7,12.3,2.5,0.4,0.51,0.725
2025-12-09,2025-12-09T09:20:43.733939,2026,15,BDE,ROSE,,Trey Murphy III,4397688,SF,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",NOP,True,ACTIVE,"D,R,A,F,T",0,0,21.0,0.2,1.7,3.6,6.4,2.1,2.8,0.477,0.913
2025-12-09,2025-12-09T09:20:43.733939,2026,15,BDE,ROSE,,Dyson Daniels,4869342,SG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",ATL,True,ACTIVE,"D,R,A,F,T",0,0,10.7,0.3,2.2,5.8,6.2,2.3,0.2,0.472,0.632
2025-12-09,2025-12-09T09:20:43.733939,2026,15,BDE,ROSE,,Norman Powell,2595516,SG,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",MIA,True,ACTIVE,"D,R,A,F,T",0,0,24.8,0.3,1.1,2.4,3.6,1.9,3.0,0.505,0.867
2025-12-09,2025-12-09T09:20:43.733939,2026,15,BDE,ROSE,,Immanuel Quickley,4395724,PG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",TOR,True,DAY_TO_DAY,"D,R,A,F,T",0,0,16.5,0.0,1.2,6.2,4.2,1.8,2.5,0.47,0.75
2025-12-09,2025-12-09T09:20:43.733939,2026,15,BDE,ROSE,,Toumani Camara,4431736,PF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",POR,True,ACTIVE,"D,R,A,F,T",0,0,12.4,0.6,1.1,2.8,5.3,2.1,2.4,0.413,0.692
2025-12-09,2025-12-09T09:20:43.733939,2026,15,BDE,ROSE,,Jabari Smith Jr.,4432639,PF,"PF,C,F,G/F,PF/C,F/C,UT,BE,IR",HOU,True,ACTIVE,"D,R,A,F,T",0,0,15.2,0.8,0.8,1.9,6.4,1.2,2.0,0.456,0.783
2025-12-09,2025-12-09T09:20:43.733939,2026,15,BDE,ROSE,,Kyshawn George,5174563,SG,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",WAS,True,ACTIVE,"D,R,A,F,T",0,0,15.2,0.8,1.1,4.8,5.9,3.4,2.5,0.47,0.745
2025-12-09,2025-12-09T09:20:43.733939,2026,15,BDE,ROSE,,Rui Hachimura,4066648,PF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",LAL,True,ACTIVE,"D,R,A,F,T",0,0,14.0,0.2,0.5,0.8,3.9,1.0,2.0,0.536,0.75
2025-12-09,2025-12-09T09:20:43.733939,2026,15,BDE,ROSE,,Neemias Queta,4397424,C,"C,PF/C,F/C,UT,BE,IR",BOS,True,ACTIVE,"A,D,D",0,0,10.1,1.4,0.7,1.7,8.2,0.8,0.0,0.658,0.628
2025-12-09,2025-12-09T09:20:43.733939,2026,15,BDE,ROSE,,Sam Merrill,4066757,SG,"SG,G,SG/SF,G/F,UT,BE,IR",CLE,True,OUT,"A,D,D",0,0,13.9,0.2,0.5,2.2,2.1,0.8,3.7,0.466,0.938
2025-12-09,2025-12-09T09:20:43.733939,2026,15,BDE,ROSE,,Cam Spencer,4433083,SG,"SG,G,SG/SF,G/F,UT,BE,IR",MEM,True,ACTIVE,"A,D,D",0,0,11.1,0.1,0.8,3.9,2.1,1.3,2.2,0.486,0.907
2025-12-09,2025-12-09T09:20:43.733939,2026,16,Team Menyo,YOUS,,Trae Young,4277905,PG,"PG,G,G/F,UT,BE,IR",ATL,True,OUT,"D,R,A,F,T",0,0,17.8,0.2,0.8,7.8,2.0,2.0,1.0,0.371,0.821
2025-12-09,2025-12-09T09:20:43.733939,2026,16,Team Menyo,YOUS,,Evan Mobley,4432158,PF,"PF,C,F,G/F,PF/C,F/C,UT,BE,IR",CLE,True,ACTIVE,"D,R,A,F,T",0,0,18.9,1.7,1.0,4.0,9.1,2.3,1.5,0.5,0.631
2025-12-09,2025-12-09T09:20:43.733939,2026,16,Team Menyo,YOUS,,De'Aaron Fox,4066259,PG,"PG,G,G/F,UT,BE,IR",SAS,True,ACTIVE,"D,R,A,F,T",0,0,24.3,0.3,1.3,6.5,3.7,3.5,2.4,0.486,0.844
2025-12-09,2025-12-09T09:20:43.733939,2026,16,Team Menyo,YOUS,,Franz Wagner,4566434,SF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",ORL,True,OUT,"D,R,A,F,T",0,0,22.7,0.4,1.2,3.7,6.1,1.8,1.5,0.49,0.823
2025-12-09,2025-12-09T09:20:43.733939,2026,16,Team Menyo,YOUS,,Kristaps Porzingis,3102531,C,"PF,C,F,G/F,PF/C,F/C,UT,BE,IR",ATL,True,DAY_TO_DAY,"D,R,A,F,T",0,0,19.2,1.6,0.5,3.1,5.6,0.9,1.8,0.497,0.855
2025-12-09,2025-12-09T09:20:43.733939,2026,16,Team Menyo,YOUS,,Andrew Nembhard,4395712,PG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",IND,True,ACTIVE,"D,R,A,F,T",0,0,17.9,0.2,0.9,6.6,2.1,2.4,1.8,0.435,0.841
2025-12-09,2025-12-09T09:20:43.733939,2026,16,Team Menyo,YOUS,,Santi Aldama,4593125,PF,"SF,PF,C,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",MEM,True,ACTIVE,"D,R,A,F,T",0,0,13.1,0.7,1.0,3.0,6.5,1.1,1.4,0.469,0.683
2025-12-09,2025-12-09T09:20:43.733939,2026,16,Team Menyo,YOUS,,Aaron Gordon,3064290,PF,"PF,F,G/F,PF/C,F/C,UT,BE,IR",DEN,True,OUT,"D,R,A,F,T",0,0,18.8,0.2,0.8,1.3,5.9,1.4,2.2,0.532,0.867
2025-12-09,2025-12-09T09:20:43.733939,2026,16,Team Menyo,YOUS,,Andre Drummond,6585,C,"C,PF/C,F/C,UT,BE,IR",PHL,True,ACTIVE,"A,D,D",0,0,7.7,0.9,0.7,0.8,9.4,0.9,0.5,0.544,0.629
2025-12-09,2025-12-09T09:20:43.733939,2026,16,Team Menyo,YOUS,,Dillon Brooks,3155526,SF,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",PHO,True,ACTIVE,"A,D,D",0,0,22.1,0.1,1.5,1.9,3.1,2.3,2.3,0.453,0.822
2025-12-09,2025-12-09T09:20:43.733939,2026,16,Team Menyo,YOUS,,Vince Williams Jr.,4397227,SG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",MEM,True,ACTIVE,"A,D,D",0,0,7.8,0.6,0.9,5.4,4.4,2.3,1.2,0.349,0.786
2025-12-09,2025-12-09T09:20:43.733939,2026,16,Team Menyo,YOUS,,Kyle Kuzma,3134907,PF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",MIL,True,ACTIVE,"A,D,D",0,0,12.8,0.5,0.9,2.2,4.4,1.5,0.9,0.496,0.732
2025-12-09,2025-12-09T09:20:43.733939,2026,16,Team Menyo,YOUS,,Moses Moody,4432171,SG,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",GSW,True,ACTIVE,"A,D,D",0,0,11.7,0.7,0.9,1.4,3.2,1.2,2.4,0.406,0.846
2025-12-09,2025-12-09T09:20:43.733939,2026,17,Nadim the Dream,NTD,,Giannis Antetokounmpo,3032977,PF,"PF,C,F,G/F,PF/C,F/C,UT,BE,IR",MIL,True,OUT,"D,R,A,F,T",0,0,28.9,0.9,0.9,6.1,10.1,3.3,0.6,0.639,0.635
2025-12-09,2025-12-09T09:20:43.733939,2026,17,Nadim the Dream,NTD,,Jaylen Brown,3917376,SF,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",BOS,True,ACTIVE,"D,R,A,F,T",0,0,29.1,0.4,1.1,4.9,6.2,3.6,2.1,0.496,0.785
2025-12-09,2025-12-09T09:20:43.733939,2026,17,Nadim the Dream,NTD,,Alperen Sengun,4871144,C,"C,PF/C,F/C,UT,BE,IR",HOU,True,OUT,"D,R,A,F,T",0,0,23.1,1.0,1.3,7.1,9.1,3.3,1.1,0.505,0.738
2025-12-09,2025-12-09T09:20:43.733939,2026,17,Nadim the Dream,NTD,,Coby White,4395651,PG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",CHI,True,ACTIVE,"D,R,A,F,T",0,0,22.1,0.0,0.6,5.4,2.7,3.0,2.3,0.431,0.804
2025-12-09,2025-12-09T09:20:43.733939,2026,17,Nadim the Dream,NTD,,DeMar DeRozan,3978,SF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",SAC,True,ACTIVE,"D,R,A,F,T",0,0,18.0,0.2,1.3,3.5,3.1,1.1,0.8,0.498,0.892
2025-12-09,2025-12-09T09:20:43.733939,2026,17,Nadim the Dream,NTD,,Lauri Markkanen,4066336,PF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",UTA,True,DAY_TO_DAY,"D,R,A,F,T",0,0,27.6,0.4,0.8,2.0,6.5,1.2,3.0,0.472,0.907
2025-12-09,2025-12-09T09:20:43.733939,2026,17,Nadim the Dream,NTD,,Ausar Thompson,4684742,SF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",DET,True,ACTIVE,"D,R,A,F,T",0,0,11.8,0.7,1.5,3.1,6.0,1.4,0.2,0.519,0.547
2025-12-09,2025-12-09T09:20:43.733939,2026,17,Nadim the Dream,NTD,,Andrew Wiggins,3059319,SF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",MIA,True,ACTIVE,"D,R,A,F,T",0,0,16.8,1.1,1.0,3.0,5.0,1.9,1.7,0.483,0.702
2025-12-09,2025-12-09T09:20:43.733939,2026,17,Nadim the Dream,NTD,,Jrue Holiday,3995,PG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",POR,True,OUT,"D,R,A,F,T",0,0,16.7,0.2,1.6,8.2,5.2,2.9,2.6,0.446,0.84
2025-12-09,2025-12-09T09:20:43.733939,2026,17,Nadim the Dream,NTD,,Daniel Gafford,4278049,C,"C,PF/C,F/C,UT,BE,IR",DAL,True,OUT,"D,R,A,F,T",0,0,8.9,1.4,0.9,1.3,6.4,1.4,0.0,0.61,0.791
2025-12-09,2025-12-09T09:20:43.733939,2026,17,Nadim the Dream,NTD,,Zach Edey,4600663,C,"C,PF/C,F/C,UT,BE,IR",MEM,True,ACTIVE,"D,R,A,F,T",0,0,13.6,1.9,0.6,1.1,11.1,2.4,0.1,0.633,0.781
2025-12-09,2025-12-09T09:20:43.733939,2026,17,Nadim the Dream,NTD,,Donte DiVincenzo,3934673,SG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",MIN,True,ACTIVE,"A,D,D",0,0,13.2,0.4,1.1,3.7,4.0,1.4,3.0,0.414,0.84
2025-12-09,2025-12-09T09:20:43.733939,2026,17,Nadim the Dream,NTD,,Bryce McGowens,4576086,SG,"SG,G,SG/SF,G/F,UT,BE,IR",NOP,True,ACTIVE,"A,D,D",0,0,7.8,0.3,0.4,1.5,1.8,0.3,0.7,0.494,0.763
2025-12-09,2025-12-09T09:20:43.733939,2026,18,Team perez,PERE,,James Harden,3992,PG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",LAC,True,ACTIVE,"D,R,A,F,T",0,0,26.8,0.4,1.2,8.3,5.4,4.0,3.5,0.443,0.899
2025-12-09,2025-12-09T09:20:43.733939,2026,18,Team perez,PERE,,LaMelo Ball,4432816,PG,"PG,G,G/F,UT,BE,IR",CHA,True,DAY_TO_DAY,"D,R,A,F,T",0,0,19.4,0.2,1.1,8.5,6.0,3.3,2.4,0.386,0.877
2025-12-09,2025-12-09T09:20:43.733939,2026,18,Team perez,PERE,,Bam Adebayo,4066261,C,"PF,C,F,G/F,PF/C,F/C,UT,BE,IR",MIA,True,ACTIVE,"D,R,A,F,T",0,0,19.2,0.8,1.0,2.6,9.0,1.8,1.8,0.477,0.793
2025-12-09,2025-12-09T09:20:43.733939,2026,18,Team perez,PERE,,Jaren Jackson Jr.,4277961,C,"PF,C,F,G/F,PF/C,F/C,UT,BE,IR",MEM,True,ACTIVE,"D,R,A,F,T",0,0,17.0,1.0,0.8,1.9,5.0,2.0,1.5,0.464,0.786
2025-12-09,2025-12-09T09:20:43.733939,2026,18,Team perez,PERE,,Deni Avdija,4683021,SF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",POR,True,ACTIVE,"D,R,A,F,T",0,0,25.8,0.6,0.7,6.2,7.2,3.6,2.5,0.478,0.809
2025-12-09,2025-12-09T09:20:43.733939,2026,18,Team perez,PERE,,Isaiah Hartenstein,4222252,C,"C,PF/C,F/C,UT,BE,IR",OKC,True,OUT,"D,R,A,F,T",0,0,12.2,0.8,1.3,3.4,10.7,2.1,0.0,0.671,0.64
2025-12-09,2025-12-09T09:20:43.733939,2026,18,Team perez,PERE,,RJ Barrett,4395625,SF,"SG,SF,PF,G,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",TOR,True,OUT,"D,R,A,F,T",0,0,19.4,0.2,0.8,3.8,4.8,1.5,1.8,0.506,0.725
2025-12-09,2025-12-09T09:20:43.733939,2026,18,Team perez,PERE,,VJ Edgecombe,5124612,SG,"SG,G,SG/SF,G/F,UT,BE,IR",PHL,True,ACTIVE,"D,R,A,F,T",0,0,14.3,0.5,1.3,4.0,5.7,1.8,1.9,0.414,0.767
2025-12-09,2025-12-09T09:20:43.733939,2026,18,Team perez,PERE,,Saddiq Bey,4397136,SF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",NOP,True,ACTIVE,"A,D,D",0,0,14.3,0.1,1.0,2.2,5.9,0.6,1.8,0.456,0.746
2025-12-09,2025-12-09T09:20:43.733939,2026,18,Team perez,PERE,,Dylan Harper,5037871,PG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",SAS,True,ACTIVE,"A,D,D",0,0,13.5,0.0,0.9,3.9,3.1,1.5,0.7,0.479,0.727
2025-12-09,2025-12-09T09:20:43.733939,2026,18,Team perez,PERE,,Ryan Nembhard,4433629,PG,"PG,G,G/F,UT,BE,IR",DAL,True,ACTIVE,"A,D,D",0,0,8.9,0.0,0.2,4.8,1.6,1.2,1.2,0.562,0.667
2025-12-09,2025-12-09T09:20:43.733939,2026,18,Team perez,PERE,,Kyle Filipowski,4684793,PF,"PF,F,G/F,PF/C,F/C,UT,BE,IR",UTA,True,ACTIVE,"A,D,D",0,0,9.6,0.5,0.6,2.5,6.4,1.2,1.0,0.472,0.722
2025-12-09,2025-12-09T09:20:43.733939,2026,18,Team perez,PERE,,Pat Spencer,4592714,PG,"PG,G,G/F,UT,BE,IR",GSW,True,ACTIVE,"A,D,D",0,0,7.4,0.1,0.7,3.2,2.4,0.9,0.7,0.466,0.9
2025-12-09,2025-12-09T09:20:43.733939,2026,19,LF da broccoli,BROC,,Anthony Edwards,4594268,SG,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",MIN,True,ACTIVE,"D,R,A,F,T",0,0,28.6,0.8,1.2,3.8,4.9,3.0,3.4,0.5,0.833
2025-12-09,2025-12-09T09:20:43.733939,2026,19,LF da broccoli,BROC,,Chet Holmgren,4433255,C,"PF,C,F,G/F,PF/C,F/C,UT,BE,IR",OKC,True,ACTIVE,"D,R,A,F,T",0,0,18.6,1.4,0.7,1.7,8.1,2.1,1.4,0.575,0.787
2025-12-09,2025-12-09T09:20:43.733939,2026,19,LF da broccoli,BROC,,Derrick White,3078576,SG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",BOS,True,ACTIVE,"D,R,A,F,T",0,0,17.5,1.3,1.5,5.3,4.1,1.7,3.1,0.393,0.836
2025-12-09,2025-12-09T09:20:43.733939,2026,19,LF da broccoli,BROC,,Mikal Bridges,3147657,SF,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",NYK,True,ACTIVE,"D,R,A,F,T",0,0,16.5,1.1,2.0,4.3,4.6,1.0,2.3,0.53,0.806
2025-12-09,2025-12-09T09:20:43.733939,2026,19,LF da broccoli,BROC,,OG Anunoby,3934719,SF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",NYK,True,ACTIVE,"D,R,A,F,T",0,0,15.9,0.6,1.9,1.9,5.3,1.7,2.6,0.485,0.759
2025-12-09,2025-12-09T09:20:43.733939,2026,19,LF da broccoli,BROC,,Jaden McDaniels,4431671,SF,"SF,F,SG/SF,G/F,F/C,UT,BE,IR",MIN,True,ACTIVE,"D,R,A,F,T",0,0,15.5,1.0,1.2,2.5,4.7,1.8,1.6,0.525,0.849
2025-12-09,2025-12-09T09:20:43.733939,2026,19,LF da broccoli,BROC,,Nic Claxton,4278067,C,"C,PF/C,F/C,UT,BE,IR",BKN,True,ACTIVE,"D,R,A,F,T",0,0,13.6,1.4,0.7,4.5,7.7,1.5,0.0,0.557,0.694
2025-12-09,2025-12-09T09:20:43.733939,2026,19,LF da broccoli,BROC,,Collin Sexton,4277811,SG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",CHA,True,OUT,"D,R,A,F,T",0,0,15.5,0.2,0.7,4.2,2.2,2.5,1.2,0.489,0.879
2025-12-09,2025-12-09T09:20:43.733939,2026,19,LF da broccoli,BROC,,Kon Knueppel,5061575,SG,"SG,G,SG/SF,G/F,UT,BE,IR",CHA,True,ACTIVE,"A,D,D",0,0,18.0,0.2,0.8,3.2,5.5,2.4,3.4,0.459,0.909
2025-12-09,2025-12-09T09:20:43.733939,2026,19,LF da broccoli,BROC,,Peyton Watson,4576087,SF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",DEN,True,ACTIVE,"A,D,D",0,0,10.3,1.2,0.9,1.7,5.1,1.3,1.0,0.492,0.729
2025-12-09,2025-12-09T09:20:43.733939,2026,19,LF da broccoli,BROC,,Nickeil Alexander-Walker,4278039,SG,"SG,G,SG/SF,G/F,UT,BE,IR",ATL,True,ACTIVE,"A,D,D",0,0,20.7,0.7,1.0,3.4,3.5,2.2,2.9,0.468,0.856
2025-12-09,2025-12-09T09:20:43.733939,2026,19,LF da broccoli,BROC,,John Collins,3908845,PF,"PF,C,F,G/F,PF/C,F/C,UT,BE,IR",LAC,True,ACTIVE,"A,D,D",0,0,12.2,0.6,0.8,0.7,4.8,1.5,0.9,0.498,0.796
2025-12-09,2025-12-09T09:20:43.733939,2026,19,LF da broccoli,BROC,,Ethan Thompson,4278516,SG,"SG,G,SG/SF,G/F,UT,BE,IR,PG",IND,True,ACTIVE,"A,D,D",0,0,4.8,0.5,0.8,1.0,1.8,0.0,1.2,0.583,0.0
2025-12-09,2025-12-09T09:20:43.733939,2026,20,Hardwood Hustlers,Yu,,Nikola Jokic,3112335,C,"C,PF/C,F/C,UT,BE,IR",DEN,True,ACTIVE,"D,R,A,F,T",0,0,29.2,0.8,1.3,11.0,12.3,3.5,2.1,0.612,0.855
2025-12-09,2025-12-09T09:20:43.733939,2026,20,Hardwood Hustlers,Yu,,Jalen Brunson,3934672,PG,"PG,G,G/F,UT,BE,IR",NYK,True,ACTIVE,"D,R,A,F,T",0,0,28.0,0.0,0.8,6.4,3.1,2.3,2.7,0.471,0.857
2025-12-09,2025-12-09T09:20:43.733939,2026,20,Hardwood Hustlers,Yu,,Joel Embiid,3059318,C,"C,PF/C,F/C,UT,BE,IR",PHL,True,ACTIVE,"D,R,A,F,T",0,0,18.2,1.3,0.8,3.0,5.6,2.3,1.0,0.407,0.849
2025-12-09,2025-12-09T09:20:43.733939,2026,20,Hardwood Hustlers,Yu,,Jarrett Allen,4066328,C,"C,PF/C,F/C,UT,BE,IR",CLE,True,OUT,"D,R,A,F,T",0,0,14.3,0.9,1.0,1.8,7.6,1.6,0.0,0.573,0.773
2025-12-09,2025-12-09T09:20:43.733939,2026,20,Hardwood Hustlers,Yu,,Brandon Miller,4433287,SF,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",CHA,True,ACTIVE,"D,R,A,F,T",0,0,16.4,1.1,0.8,3.1,2.5,2.2,2.2,0.367,0.833
2025-12-09,2025-12-09T09:20:43.733939,2026,20,Hardwood Hustlers,Yu,,CJ McCollum,2490149,SG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",WAS,True,ACTIVE,"D,R,A,F,T",0,0,18.6,0.3,0.7,3.4,3.0,1.6,3.0,0.442,0.797
2025-12-09,2025-12-09T09:20:43.733939,2026,20,Hardwood Hustlers,Yu,,Kyrie Irving,6442,PG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",DAL,True,OUT,"D,R,A,F,T",0,0,,,,,,,,,
2025-12-09,2025-12-09T09:20:43.733939,2026,20,Hardwood Hustlers,Yu,,Ryan Kalkbrenner,4576060,C,"C,PF/C,F/C,UT,BE,IR,Rookie",CHA,True,ACTIVE,"A,D,D",0,0,9.0,1.9,0.7,0.5,6.7,1.2,0.0,0.798,0.756
2025-12-09,2025-12-09T09:20:43.733939,2026,20,Hardwood Hustlers,Yu,,Ayo Dosunmu,4397002,SG,"SG,G,SG/SF,G/F,UT,BE,IR",CHI,True,DAY_TO_DAY,"A,D,D",0,0,15.2,0.2,0.6,3.1,2.7,1.4,1.9,0.519,0.857
2025-12-09,2025-12-09T09:20:43.733939,2026,20,Hardwood Hustlers,Yu,,Jeremiah Fears,5144091,SG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",NOP,True,ACTIVE,"A,D,D",0,0,15.4,0.2,1.4,3.1,3.4,2.2,1.2,0.436,0.798
2025-12-09,2025-12-09T09:20:43.733939,2026,20,Hardwood Hustlers,Yu,,Keegan Murray,4594327,PF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",SAC,True,ACTIVE,"A,D,D",0,0,15.4,1.3,1.8,1.7,7.6,0.8,1.6,0.432,0.773
2025-12-09,2025-12-09T09:20:43.733939,2026,20,Hardwood Hustlers,Yu,,Aaron Wiggins,4397183,SG,"SG,G,SG/SF,G/F,UT,BE,IR",OKC,True,ACTIVE,"A,D,D",0,0,13.8,0.6,0.5,2.2,3.2,1.2,2.5,0.486,0.769
2025-12-09,2025-12-09T09:20:43.733939,2026,20,Hardwood Hustlers,Yu,,Jose Alvarado,4277869,PG,"PG,G,G/F,UT,BE,IR",NOP,True,ACTIVE,"A,D,D",0,0,9.1,0.1,1.1,3.0,2.8,1.3,1.8,0.447,0.833
2025-12-09,2025-12-09T09:20:43.733939,2026,21,Burrito Barnes,BUR,,Stephen Curry,3975,PG,"PG,G,G/F,UT,BE,IR",GSW,True,OUT,"D,R,A,F,T",0,0,27.9,0.6,1.3,4.0,3.7,3.1,4.7,0.471,0.919
2025-12-09,2025-12-09T09:20:43.733939,2026,21,Burrito Barnes,BUR,,Ivica Zubac,4017837,C,"C,PF/C,F/C,UT,BE,IR",LAC,True,ACTIVE,"D,R,A,F,T",0,0,15.9,0.9,0.5,2.6,11.6,2.0,0.0,0.599,0.71
2025-12-09,2025-12-09T09:20:43.733939,2026,21,Burrito Barnes,BUR,,Cooper Flagg,5041939,SF,"PG,SF,PF,G,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",DAL,True,ACTIVE,"D,R,A,F,T",0,0,17.3,0.7,1.3,3.2,6.3,2.2,0.9,0.475,0.822
2025-12-09,2025-12-09T09:20:43.733939,2026,21,Burrito Barnes,BUR,,Austin Reaves,4066457,SG,"PG,SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",LAL,True,ACTIVE,"D,R,A,F,T",0,0,28.4,0.1,1.1,6.7,5.5,3.4,2.9,0.509,0.874
2025-12-09,2025-12-09T09:20:43.733939,2026,21,Burrito Barnes,BUR,,Kawhi Leonard,6450,SF,"SF,PF,F,SG/SF,G/F,PF/C,F/C,UT,BE,IR",LAC,True,ACTIVE,"D,R,A,F,T",0,0,25.4,0.4,1.9,3.0,5.5,1.9,2.3,0.492,0.972
2025-12-09,2025-12-09T09:20:43.733939,2026,21,Burrito Barnes,BUR,,Payton Pritchard,4066354,PG,"PG,G,G/F,UT,BE,IR",BOS,True,ACTIVE,"D,R,A,F,T",0,0,17.1,0.1,0.8,5.0,4.2,1.2,2.7,0.449,0.86
2025-12-09,2025-12-09T09:20:43.733939,2026,21,Burrito Barnes,BUR,,Deandre Ayton,4278129,C,"C,PF/C,F/C,UT,BE,IR",LAL,True,ACTIVE,"D,R,A,F,T",0,0,15.3,1.1,0.7,0.9,8.8,2.0,0.0,0.706,0.676
2025-12-09,2025-12-09T09:20:43.733939,2026,21,Burrito Barnes,BUR,,Devin Vassell,4395630,SG,"SG,SF,G,F,SG/SF,G/F,F/C,UT,BE,IR",SAS,True,ACTIVE,"D,R,A,F,T",0,0,15.7,0.4,1.0,2.4,3.7,1.0,2.8,0.437,0.87
2025-12-09,2025-12-09T09:20:43.733939,2026,21,Burrito Barnes,BUR,,Cason Wallace,4683692,SG,"SG,G,SG/SF,G/F,UT,BE,IR",OKC,True,ACTIVE,"D,R,A,F,T",0,0,8.4,0.3,2.3,2.5,3.0,1.1,1.6,0.435,0.769
2025-12-09,2025-12-09T09:20:43.733939,2026,21,Burrito Barnes,BUR,,Wendell Carter Jr.,4277847,C,"C,PF/C,F/C,UT,BE,IR",ORL,True,ACTIVE,"D,R,A,F,T",0,0,11.6,0.7,0.6,2.0,7.6,1.7,1.1,0.511,0.785
2025-12-09,2025-12-09T09:20:43.733939,2026,21,Burrito Barnes,BUR,,Ryan Rollins,4591725,SG,"PG,SG,G,SG/SF,G/F,UT,BE,IR",MIL,True,ACTIVE,"A,D,D",0,0,17.5,0.3,1.6,6.0,4.2,2.6,2.3,0.476,0.782
2025-12-09,2025-12-09T09:20:43.733939,2026,21,Burrito Barnes,BUR,,Maxime Raynaud,4898371,C,"C,PF/C,F/C,UT,BE,IR,Rookie",SAC,True,ACTIVE,"A,D,D",0,0,8.1,0.5,0.3,1.0,4.4,0.8,0.2,0.525,0.815
2025-12-09,2025-12-09T09:20:43.733939,2026,21,Burrito Barnes,BUR,,T.J. McConnell,2530530,PG,"PG,G,G/F,UT,BE,IR",IND,True,ACTIVE,"A,D,D",0,0,9.1,0.2,1.1,4.3,2.4,0.8,0.4,0.508,1.0
