week,matchup,team_id,team_name,team_side,player_name,player_id,position,slot_position,pro_team,points,stat_0
2,TEAM TOO ICEY BOY 12 vs Burrito Barnes,11,TEAM TOO ICEY BOY 12,home,Brice Sensabaugh,5105839,SF,PG,UTA,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 3.0, 'BLK': 0.0, 'STL': 0.0, 'AST': 1.0, 'OREB': 0.0, 'DREB': 2.0, 'REB': 2.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 1.0, 'TF': 0.0, 'TO': 1.0, 'DQ': 0.0, 'FGM': 1.0, 'FGA': 5.0, 'FTM': 1.0, 'FTA': 1.0, '3PM': 0.0, '3PA': 4.0, 'FG%': 0.2, 'FT%': 1.0, '3PT%': 0.0, 'AFG%': 0.2, 'FGMI': 4.0, 'FTMI': 0.0, '3PMI': 4.0, 'APG': 1.0, 'BPG': 0.0, 'MPG': 12.0, 'PPG': 3.0, 'RPG': 2.0, 'SPG': 0.0, 'TOPG': 1.0, '3PG': 0.0, 'PPM': 0.25, 'A/TO': 1.0, 'STR': 0.0, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 12.0, 'GS': 0.0, 'GP': 1.0, 'TW': 1.0, 'FTR': 0.2}}"
2,TEAM TOO ICEY BOY 12 vs Burrito Barnes,11,TEAM TOO ICEY BOY 12,home,Davion Mitchell,4278053,PG,PG,MIA,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 27.0, 'BLK': 0.0, 'STL': 2.0, 'AST': 21.0, 'OREB': 0.0, 'DREB': 5.0, 'REB': 5.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 7.0, 'TF': 0.0, 'TO': 5.0, 'DQ': 0.0, 'FGM': 11.0, 'FGA': 25.0, 'FTM': 1.0, 'FTA': 4.0, '3PM': 4.0, '3PA': 10.0, 'FG%': 0.44, 'FT%': 0.25, '3PT%': 0.4, 'AFG%': 0.52, 'FGMI': 14.0, 'FTMI': 3.0, '3PMI': 6.0, 'APG': 7.0, 'BPG': 0.0, 'MPG': 30.0, 'PPG': 9.0, 'RPG': 1.66666667, 'SPG': 0.66666667, 'TOPG': 1.66666667, '3PG': 1.33333333, 'PPM': 0.3, 'A/TO': 4.2, 'STR': 0.4, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 90.0, 'GS': 3.0, 'GP': 3.0, 'TW': 1.0, 'FTR': 0.16}}"
2,TEAM TOO ICEY BOY 12 vs Burrito Barnes,11,TEAM TOO ICEY BOY 12,home,Tobias Harris,6440,PF,PG,DET,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 44.0, 'BLK': 0.0, 'STL': 3.0, 'AST': 5.0, 'OREB': 0.0, 'DREB': 11.0, 'REB': 11.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 10.0, 'TF': 1.0, 'TO': 6.0, 'DQ': 0.0, 'FGM': 13.0, 'FGA': 33.0, 'FTM': 14.0, 'FTA': 15.0, '3PM': 4.0, '3PA': 14.0, 'FG%': 0.39393939, 'FT%': 0.93333333, '3PT%': 0.28571429, 'AFG%': 0.45454545, 'FGMI': 20.0, 'FTMI': 1.0, '3PMI': 10.0, 'APG': 1.66666667, 'BPG': 0.0, 'MPG': 28.0, 'PPG': 14.66666667, 'RPG': 3.66666667, 'SPG': 1.0, 'TOPG': 2.0, '3PG': 1.33333333, 'PPM': 0.52380952, 'A/TO': 0.83333333, 'STR': 0.5, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 84.0, 'GS': 3.0, 'GP': 3.0, 'TW': 2.0, 'FTR': 0.45454545}}"
2,TEAM TOO ICEY BOY 12 vs Burrito Barnes,11,TEAM TOO ICEY BOY 12,home,Isaiah Stewart,4432810,C,PG,DET,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 13.0, 'BLK': 3.0, 'STL': 1.0, 'AST': 4.0, 'OREB': 6.0, 'DREB': 7.0, 'REB': 13.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 9.0, 'TF': 0.0, 'TO': 4.0, 'DQ': 0.0, 'FGM': 5.0, 'FGA': 14.0, 'FTM': 1.0, 'FTA': 2.0, '3PM': 2.0, '3PA': 5.0, 'FG%': 0.35714286, 'FT%': 0.5, '3PT%': 0.4, 'AFG%': 0.42857143, 'FGMI': 9.0, 'FTMI': 1.0, '3PMI': 3.0, 'APG': 2.0, 'BPG': 1.5, 'MPG': 22.0, 'PPG': 6.5, 'RPG': 6.5, 'SPG': 0.5, 'TOPG': 2.0, '3PG': 1.0, 'PPM': 0.29545455, 'A/TO': 1.0, 'STR': 0.25, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 44.0, 'GS': 0.0, 'GP': 2.0, 'TW': 1.0, 'FTR': 0.14285714}}"
2,TEAM TOO ICEY BOY 12 vs Burrito Barnes,11,TEAM TOO ICEY BOY 12,home,Karl-Anthony Towns,3136195,C,PG,NYK,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 50.0, 'BLK': 4.0, 'STL': 1.0, 'AST': 10.0, 'OREB': 10.0, 'DREB': 27.0, 'REB': 37.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 8.0, 'TF': 0.0, 'TO': 6.0, 'DQ': 0.0, 'FGM': 13.0, 'FGA': 37.0, 'FTM': 21.0, 'FTA': 21.0, '3PM': 3.0, '3PA': 10.0, 'FG%': 0.35135135, 'FT%': 1.0, '3PT%': 0.3, 'AFG%': 0.39189189, 'FGMI': 24.0, 'FTMI': 0.0, '3PMI': 7.0, 'APG': 3.33333333, 'BPG': 1.33333333, 'MPG': 34.33333333, 'PPG': 16.66666667, 'RPG': 12.33333333, 'SPG': 0.33333333, 'TOPG': 2.0, '3PG': 1.0, 'PPM': 0.48543689, 'A/TO': 1.66666667, 'STR': 0.16666667, 'DD': 2.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 103.0, 'GS': 3.0, 'GP': 3.0, 'TW': 1.0, 'FTR': 0.56756757}}"
2,TEAM TOO ICEY BOY 12 vs Burrito Barnes,11,TEAM TOO ICEY BOY 12,home,Steven Adams,2991235,C,PG,HOU,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 4.0, 'BLK': 0.0, 'STL': 0.0, 'AST': 3.0, 'OREB': 3.0, 'DREB': 2.0, 'REB': 5.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 1.0, 'TF': 0.0, 'TO': 1.0, 'DQ': 0.0, 'FGM': 2.0, 'FGA': 3.0, 'FTM': 0.0, 'FTA': 0.0, '3PM': 0.0, '3PA': 0.0, 'FG%': 0.66666667, 'FT%': 0.0, '3PT%': 0.0, 'AFG%': 0.66666667, 'FGMI': 1.0, 'FTMI': 0.0, '3PMI': 0.0, 'APG': 3.0, 'BPG': 0.0, 'MPG': 14.0, 'PPG': 4.0, 'RPG': 5.0, 'SPG': 0.0, 'TOPG': 1.0, '3PG': 0.0, 'PPM': 0.28571429, 'A/TO': 3.0, 'STR': 0.0, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 14.0, 'GS': 0.0, 'GP': 1.0, 'TW': 1.0, 'FTR': 0.0}}"
2,TEAM TOO ICEY BOY 12 vs Burrito Barnes,11,TEAM TOO ICEY BOY 12,home,Desmond Bane,4066320,SG,PG,ORL,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 50.0, 'BLK': 0.0, 'STL': 2.0, 'AST': 15.0, 'OREB': 5.0, 'DREB': 7.0, 'REB': 12.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 15.0, 'TF': 1.0, 'TO': 5.0, 'DQ': 0.0, 'FGM': 20.0, 'FGA': 49.0, 'FTM': 6.0, 'FTA': 6.0, '3PM': 4.0, '3PA': 16.0, 'FG%': 0.40816327, 'FT%': 1.0, '3PT%': 0.25, 'AFG%': 0.44897959, 'FGMI': 29.0, 'FTMI': 0.0, '3PMI': 12.0, 'APG': 3.75, 'BPG': 0.0, 'MPG': 28.25, 'PPG': 12.5, 'RPG': 3.0, 'SPG': 0.5, 'TOPG': 1.25, '3PG': 1.0, 'PPM': 0.44247788, 'A/TO': 3.0, 'STR': 0.4, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 113.0, 'GS': 4.0, 'GP': 4.0, 'TW': 2.0, 'FTR': 0.12244898}}"
2,TEAM TOO ICEY BOY 12 vs Burrito Barnes,11,TEAM TOO ICEY BOY 12,home,Myles Turner,3133628,C,PG,MIL,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 31.0, 'BLK': 4.0, 'STL': 2.0, 'AST': 6.0, 'OREB': 6.0, 'DREB': 12.0, 'REB': 18.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 6.0, 'TF': 1.0, 'TO': 3.0, 'DQ': 0.0, 'FGM': 11.0, 'FGA': 24.0, 'FTM': 2.0, 'FTA': 4.0, '3PM': 7.0, '3PA': 15.0, 'FG%': 0.45833333, 'FT%': 0.5, '3PT%': 0.46666667, 'AFG%': 0.60416667, 'FGMI': 13.0, 'FTMI': 2.0, '3PMI': 8.0, 'APG': 2.0, 'BPG': 1.33333333, 'MPG': 27.66666667, 'PPG': 10.33333333, 'RPG': 6.0, 'SPG': 0.66666667, 'TOPG': 1.0, '3PG': 2.33333333, 'PPM': 0.37349398, 'A/TO': 2.0, 'STR': 0.66666667, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 83.0, 'GS': 3.0, 'GP': 3.0, 'TW': 2.0, 'FTR': 0.16666667}}"
2,TEAM TOO ICEY BOY 12 vs Burrito Barnes,11,TEAM TOO ICEY BOY 12,home,Christian Braun,4431767,SG,PG,DEN,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 29.0, 'BLK': 2.0, 'STL': 2.0, 'AST': 7.0, 'OREB': 6.0, 'DREB': 6.0, 'REB': 12.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 7.0, 'TF': 0.0, 'TO': 5.0, 'DQ': 0.0, 'FGM': 13.0, 'FGA': 28.0, 'FTM': 1.0, 'FTA': 2.0, '3PM': 2.0, '3PA': 9.0, 'FG%': 0.46428571, 'FT%': 0.5, '3PT%': 0.22222222, 'AFG%': 0.5, 'FGMI': 15.0, 'FTMI': 1.0, '3PMI': 7.0, 'APG': 2.33333333, 'BPG': 0.66666667, 'MPG': 28.0, 'PPG': 9.66666667, 'RPG': 4.0, 'SPG': 0.66666667, 'TOPG': 1.66666667, '3PG': 0.66666667, 'PPM': 0.3452381, 'A/TO': 1.4, 'STR': 0.4, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 84.0, 'GS': 3.0, 'GP': 3.0, 'TW': 2.0, 'FTR': 0.07142857}}"
2,TEAM TOO ICEY BOY 12 vs Burrito Barnes,11,TEAM TOO ICEY BOY 12,home,Ajay Mitchell,4900671,PG,PG,OKC,0,"{'applied_total': 0, 'applied_avg': 0, 'team': None, 'date': None, 'avg': None, 'total': {'PTS': 30.0, 'BLK': 0.0, 'STL': 3.0, 'AST': 10.0, 'OREB': 1.0, 'DREB': 5.0, 'REB': 6.0, 'EJ': 0.0, 'FF': 0.0, 'PF': 4.0, 'TF': 0.0, 'TO': 2.0, 'DQ': 0.0, 'FGM': 8.0, 'FGA': 23.0, 'FTM': 12.0, 'FTA': 14.0, '3PM': 2.0, '3PA': 10.0, 'FG%': 0.34782609, 'FT%': 0.85714286, '3PT%': 0.2, 'AFG%': 0.39130435, 'FGMI': 15.0, 'FTMI': 2.0, '3PMI': 8.0, 'APG': 5.0, 'BPG': 0.0, 'MPG': 30.0, 'PPG': 15.0, 'RPG': 3.0, 'SPG': 1.5, 'TOPG': 1.0, '3PG': 1.0, 'PPM': 0.5, 'A/TO': 5.0, 'STR': 1.5, 'DD': 0.0, 'TD': 0.0, 'QD': 0.0, 'MIN': 60.0, 'GS': 0.0, 'GP': 2.0, 'TW': 2.0, 'FTR': 0.60869565}}"
