sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
151,8,2,1,A,32,62,17,23,10,25,91,31,14,6,4,8,1,20,48,14,15,5,13,59,22,12,4,1,5,1
152,7,3,1,A,33,59,16,22,10,24,92,29,13,6,2,7,0,18,48,13,15,2,14,51,21,13,4,1,6,1
153,7,3,1,A,31,64,20,24,14,26,96,32,15,5,4,7,1,23,45,9,14,8,13,63,20,15,4,2,5,0
154,7,3,1,A,25,61,21,24,7,24,78,28,12,6,3,8,0,25,45,11,14,5,13,66,21,10,4,1,7,0
155,8,1,2,A,31,59,23,26,10,24,95,34,14,5,5,8,1,18,48,11,15,4,14,51,19,14,4,2,5,1
156,7,2,2,A,24,61,19,22,4,24,71,33,14,4,4,8,0,21,47,10,16,2,13,54,22,13,4,1,5,0
157,7,3,1,A,27,59,21,25,9,23,84,32,15,6,3,7,1,27,46,11,13,5,13,70,19,13,4,1,5,1
158,7,3,1,A,24,62,21,23,5,25,74,29,15,6,3,8,0,26,48,10,15,4,13,66,21,12,4,1,5,0
159,8,2,1,A,21,59,17,24,9,24,68,29,13,5,3,7,0,20,48,12,17,2,14,54,21,12,4,2,6,0
160,9,1,1,A,29,62,18,25,8,25,84,29,14,5,4,7,1,12,48,9,13,3,14,36,22,15,4,2,7,0
161,9,2,0,A,33,59,18,22,14,24,98,31,15,5,4,7,0,22,47,12,15,8,14,64,20,13,4,1,6,1
162,7,2,2,A,27,63,21,24,8,26,83,29,14,6,2,8,0,22,48,11,14,4,13,59,21,12,4,1,6,0
163,6,3,2,A,33,59,20,24,7,22,93,30,15,4,4,8,1,24,45,13,14,6,13,67,22,12,4,2,7,1
164,10,1,0,A,37,62,19,23,9,26,102,31,17,6,4,8,2,26,49,8,11,4,14,64,19,13,5,1,6,0
165,8,3,0,A,26,59,22,24,10,23,84,31,15,6,4,7,0,24,47,7,14,4,13,59,20,13,4,1,5,1
166,5,6,0,B,23,60,21,23,9,23,76,31,14,5,3,7,0,31,49,14,15,6,14,82,21,13,3,1,4,1
167,7,2,2,A,31,62,20,23,7,24,89,34,13,6,2,8,1,25,45,9,14,3,12,62,21,13,4,1,7,1
168,8,3,0,A,32,63,18,22,10,25,92,33,14,5,4,8,2,24,49,13,15,4,14,65,22,15,3,1,7,1
169,8,3,0,A,28,61,15,23,6,24,77,33,15,5,4,8,1,20,49,10,14,4,14,54,20,12,3,2,7,0
170,7,3,1,A,32,60,18,21,12,24,94,32,14,5,3,8,1,23,49,12,13,8,15,66,19,9,4,1,7,1
171,8,0,3,A,35,60,20,23,14,24,104,30,13,4,4,8,1,24,47,12,14,7,14,67,19,13,4,1,8,0
172,8,3,0,A,25,60,19,24,10,25,79,31,15,6,3,7,1,28,48,6,12,7,14,69,19,12,3,1,6,0
