sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
321,5,6,0,B,227,513,115,135,66,201,635,191,150,36,22,72,4,240,473,86,108,52,154,618,236,132,43,16,69,7
322,5,6,0,B,245,521,123,141,72,203,685,195,150,39,22,76,4,234,469,88,109,57,151,613,235,126,45,13,66,7
323,5,6,0,B,249,513,100,130,68,197,666,199,149,34,23,73,4,230,474,85,108,55,154,600,233,132,47,15,64,6
324,7,4,0,A,242,512,121,142,77,199,682,197,154,40,21,73,4,219,473,79,100,42,156,559,229,131,46,16,71,6
325,6,5,0,A,228,510,117,131,70,196,643,203,149,36,23,74,4,219,472,87,108,53,153,578,232,129,47,17,63,6
326,6,5,0,A,245,509,115,142,74,200,679,195,149,37,22,75,4,227,483,83,103,58,156,595,235,130,44,16,64,6
327,4,7,0,B,228,513,110,137,62,200,628,197,146,37,21,77,4,229,474,92,109,52,156,602,237,132,44,15,70,7
328,7,4,0,A,254,517,119,142,76,198,703,204,152,38,23,69,4,210,481,86,112,53,156,559,236,126,45,16,66,5
329,5,6,0,B,237,514,105,131,82,201,661,202,152,39,22,75,4,240,476,90,111,47,155,617,238,129,44,16,69,7
330,5,6,0,B,240,518,123,138,71,205,674,199,145,39,21,75,4,228,473,83,99,61,155,600,235,125,48,15,67,6
331,6,4,1,A,253,512,109,136,71,198,686,200,149,34,21,71,6,216,469,89,106,52,152,573,235,126,45,15,62,6
332,4,7,0,B,249,515,107,140,78,201,683,198,148,36,22,77,4,246,466,92,106,66,153,650,230,128,42,13,67,6
333,6,5,0,A,243,506,125,142,72,198,683,191,153,34,21,71,4,235,470,89,108,52,153,611,224,133,44,16,67,6
334,4,7,0,B,222,521,115,138,61,205,620,199,147,34,22,76,4,233,473,82,103,65,156,613,232,130,45,13,68,6
335,6,5,0,A,257,520,108,138,85,201,707,193,148,35,22,74,4,215,468,83,104,41,153,554,243,130,44,14,63,6
336,7,4,0,A,236,515,114,135,76,202,662,205,151,36,22,73,4,220,474,81,102,56,154,577,238,127,41,15,67,3
337,5,6,0,B,232,509,122,142,59,198,645,199,153,36,22,73,4,231,466,90,112,52,149,604,239,135,44,18,67,6
